Name,Folder Path,Inicio del informe,Fin del informe,Nombre del anuncio,Entrega del anuncio,Nombre del conjunto de anuncios,Puja,Tipo de puja,Presupuesto del conjunto de anuncios,Tipo de presupuesto del conjunto de anuncios,Último cambio significativo,Configuración de atribución,Resultados,Indicador de resultado,Alcance,Impresiones,Coste por resultados,Clasificación por calidad,Clasificación por porcentaje de interacción,Clasificación por tasa de conversión,Importe gastado (MXN),Fin,Clasificacion,Lugar,Objetivo,Red Social,Dias_transcurridos,Clasificacion.Descripción,Lugar.Descripción,Objetivo.Descripción,Red_Social.Descripción,Nombre_corto_anuncio
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030801RZBTERRMUJERYUCA18-MAMUJINTFB Cooperativa Mujeres","not_delivering","RZB - Yucatán Mujeres Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1161,"actions:post_engagement",12841,13383,0.16298,"-","-","-",189.22,2024-03-09 00:00:00.000,"TERR","YUCA","INT","FB",0,"Territorio","Yucatán","Interacción","Facebook","Cooperativa Mujeres"
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030802RZBTERRGENERYUCA18-MAHYMINTFB Reunirme Artesanas","not_delivering","RZB - Yucatán Mujeres Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",12077,"actions:post_engagement",132533,161484,0.147491,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1781.25,2024-03-09 00:00:00.000,"TERR","YUCA","INT","FB",0,"Territorio","Yucatán","Interacción","Facebook","Reunirme Artesanas"
"RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-06 00:00:00.000,2024-03-06 00:00:00.000,"24030601RZBESTRGENERYUCA18-MAHYMINTFB Progreso Xótchil","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9828,"actions:post_engagement",61175,76905,0.131989,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1297.19,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",23,"Estratégico","Yucatán","Interacción","Facebook","Progreso Xótchil"
"RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-06 00:00:00.000,2024-03-06 00:00:00.000,"24030603RZBESTRGENERYUCA18-MAHYMINTFB Maxcanú Renán","not_delivering","RZB - Yucatán Inte Marzo 2024 V2",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6896,"actions:post_engagement",38737,43610,0.098357,"-","-","-",678.27,2024-03-07 00:00:00.000,"ESTR","YUCA","INT","FB",1,"Estratégico","Yucatán","Interacción","Facebook","Maxcanú Renán"
"RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-07 00:00:00.000,2024-03-07 00:00:00.000,"24030601RZBESTRGENERYUCA18-MAHYMINTFB Progreso Xótchil","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7047,"actions:post_engagement",78488,90577,0.241636,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1702.81,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",22,"Estratégico","Yucatán","Interacción","Facebook","Progreso Xótchil"
"RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-07 00:00:00.000,2024-03-07 00:00:00.000,"24030603RZBESTRGENERYUCA18-MAHYMINTFB Maxcanú Renán","not_delivering","RZB - Yucatán Inte Marzo 2024 V2",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10751,"actions:post_engagement",73738,104267,0.215955,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",2321.73,2024-03-07 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Maxcanú Renán"
"RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-07 00:00:00.000,2024-03-07 00:00:00.000,"24030606RZBESTRGENERYUCA18-MAHYMINTFB Umán Renán","not_delivering","RZB - Yucatán Inte Marzo 2024 V3",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",22732,"actions:post_engagement",130820,194826,0.175963,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",4000,2024-03-07 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Umán Renán"
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030902RZBESTRGENERYUCA18-MAHYMINTFB Bienestar Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",13259,"actions:post_engagement",123161,149491,0.226261,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",3000,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",20,"Estratégico","Yucatán","Interacción","Facebook","Bienestar Renán"
"RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-10 00:00:00.000,2024-03-10 00:00:00.000,"24030904RZBESTRGENERYUCA18-MAHYMINTFB Tizimín Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",13640,"actions:post_engagement",98807,129865,0.179043,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",2442.15,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",19,"Estratégico","Yucatán","Interacción","Facebook","Tizimín Renán"
"RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-10 00:00:00.000,2024-03-10 00:00:00.000,"24031001RZBESTRGENERYUCA18-MAHYMINTFB Universal Oiga Doctor","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1305,"actions:post_engagement",10471,12696,0.232046,"-","-","-",302.82,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",19,"Estratégico","Yucatán","Interacción","Facebook","Universal Oiga Doctor"
"RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-11 00:00:00.000,2024-03-11 00:00:00.000,"24030904RZBESTRGENERYUCA18-MAHYMINTFB Tizimín Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10058,"actions:post_engagement",98363,118435,0.215239,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",2164.87,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",18,"Estratégico","Yucatán","Interacción","Facebook","Tizimín Renán"
"RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-11 00:00:00.000,2024-03-11 00:00:00.000,"24031001RZBESTRGENERYUCA18-MAHYMINTFB Universal Oiga Doctor","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",372,"actions:post_engagement",3233,3610,0.242366,"-","-","-",90.16,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",18,"Estratégico","Yucatán","Interacción","Facebook","Universal Oiga Doctor"
"RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-13 00:00:00.000,2024-03-13 00:00:00.000,"24031203RZBESTRGENERYUCA18-MAHYMINTFB Motul Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",21417,"actions:post_engagement",113510,191446,0.178569,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",3824.42,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",16,"Estratégico","Yucatán","Interacción","Facebook","Motul Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031203RZBESTRGENERYUCA18-MAHYMINTFB Motul Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5186,"actions:post_engagement",53394,60963,0.200002,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1037.21,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",15,"Estratégico","Yucatán","Interacción","Facebook","Motul Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031302RZBESTRGENERYUCA18-MAHYMINTFB Temozón Renán","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",5094,"actions:post_engagement",34018,46422,0.200424,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1020.96,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",15,"Estratégico","Yucatán","Interacción","Facebook","Temozón Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031403RZBTERRGENERYUCA18-MAHYMINTFB Dejamos Claro","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2931,"actions:post_engagement",29623,32208,0.1832,"-","-","-",536.96,2024-03-29 00:00:00.000,"TERR","YUCA","INT","FB",15,"Territorio","Yucatán","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-15 00:00:00.000,2024-03-15 00:00:00.000,"24031403RZBTERRGENERYUCA18-MAHYMINTFB Dejamos Claro","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9169,"actions:post_engagement",108424,138797,0.2269,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",2080.45,2024-03-29 00:00:00.000,"TERR","YUCA","INT","FB",14,"Territorio","Yucatán","Interacción","Facebook","Dejamos Claro"
"RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-18 00:00:00.000,2024-03-18 00:00:00.000,"24031802RZBESTRGENERYUCA18-MAHYMINTFB Ticul Renán Xótchil","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1103,"actions:post_engagement",7083,7233,0.149683,"-","-","-",165.1,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",11,"Estratégico","Yucatán","Interacción","Facebook","Ticul Renán Xótchil"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24031802RZBESTRGENERYUCA18-MAHYMINTFB Ticul Renán Xótchil","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",26647,"actions:post_engagement",111687,179170,0.125151,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",3334.9,2024-03-29 00:00:00.000,"ESTR","YUCA","INT","FB",10,"Estratégico","Yucatán","Interacción","Facebook","Ticul Renán Xótchil"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital","not_delivering","RZB - Teabo Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-03-21 00:00:00.000,"7 días después del clic o 1 día después de la visualización",348,"actions:post_engagement",1579,1750,0.093362,"-","-","-",32.49,2024-03-21 00:00:00.000,"TERR","YUCA","INT","FB",1,"Territorio","Yucatán","Interacción","Facebook","Bienestar Digital"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",19022,"video_thruplay_watched_actions",58294,65214,0.046504,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",884.6,2024-03-30 00:00:00.000,"TERR","YUCA","INT","FB",10,"Territorio","Yucatán","Interacción","Facebook","Moloch Diferencia"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2733,"actions:post_engagement",16161,17252,0.117625,"-","-","-",321.47,2024-03-29 00:00:00.000,"TERR","YUCA","INT","FB",9,"Territorio","Yucatán","Interacción","Facebook","Bienestar Digital"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital","not_delivering","RZB - Teabo Inte Marzo 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-03-21 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4001,"actions:post_engagement",23086,44243,0.224314,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",897.48,2024-03-21 00:00:00.000,"TERR","YUCA","INT","FB",0,"Territorio","Yucatán","Interacción","Facebook","Bienestar Digital"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",32383,"video_thruplay_watched_actions",110703,122147,0.05259,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1703.02,2024-03-30 00:00:00.000,"TERR","YUCA","INT","FB",9,"Territorio","Yucatán","Interacción","Facebook","Moloch Diferencia"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",11743,"actions:post_engagement",74576,92612,0.144883,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1701.36,2024-03-29 00:00:00.000,"TERR","YUCA","INT","FB",8,"Territorio","Yucatán","Interacción","Facebook","Bienestar Digital"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",14640,"video_thruplay_watched_actions",53866,56395,0.048635,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",712.02,2024-03-30 00:00:00.000,"TERR","YUCA","INT","FB",8,"Territorio","Yucatán","Interacción","Facebook","Moloch Diferencia"
